log_id,timestamp,event,status,location_id
2227,"11/17/2008,19:32:07",delivered,delivered,
2228,"3/12/2011,11:27:10",delivered,delivered,
2229,"10/21/2016,17:40:03",delivered,delivered,
2230,"7/16/2012,18:01:53",delivered,delivered,
2231,"2/24/2008,8:59:47",delivered,delivered,
2232,"9/21/2011,11:45:36",delivered,delivered,
2233,"5/7/2009,13:35:54",delivered,delivered,
2234,"11/16/2007,19:35:57",delivered,delivered,
2235,"9/14/2005,18:34:09",delivered,delivered,
2236,"5/20/2006,15:49:08",delivered,delivered,
2237,"2/25/2017,11:10:02",delivered,delivered,
2238,"1/9/2009,13:40:21",delivered,delivered,
2239,"9/16/2017,11:38:17",delivered,delivered,
2240,"5/19/2014,14:02:48",delivered,delivered,
2241,"3/9/2012,9:11:24",delivered,delivered,
2242,"4/3/2015,10:51:40",delivered,delivered,
2243,"5/6/2014,12:50:46",delivered,delivered,
2244,"4/17/2010,9:31:24",delivered,delivered,
2245,"12/22/2005,13:28:55",delivered,delivered,
2246,"2/15/2006,18:45:45",delivered,delivered,
2247,"7/24/2001,11:24:14",delivered,delivered,
2248,"10/27/2005,13:38:57",delivered,delivered,
2249,"11/28/2006,15:44:38",delivered,delivered,
2250,"1/16/2005,12:34:37",delivered,delivered,
2251,"7/2/2005,16:55:15",delivered,delivered,
2252,"9/7/2011,9:50:05",delivered,delivered,
2253,"2/5/2009,8:54:23",delivered,delivered,
2254,"11/10/2003,18:55:18",delivered,delivered,
2255,"8/14/2003,19:54:54",delivered,delivered,
2256,"6/30/2006,6:45:37",delivered,delivered,
2257,"4/15/2007,9:44:50",delivered,delivered,
2258,"10/13/2008,16:23:26",delivered,delivered,
2259,"5/29/2017,11:54:09",delivered,delivered,
2260,"5/26/2016,10:23:02",delivered,delivered,
2261,"2/25/2002,12:02:31",delivered,delivered,
2262,"7/6/2004,13:30:31",delivered,delivered,
2263,"7/18/2017,7:03:53",delivered,delivered,
2264,"6/5/2004,6:43:26",delivered,delivered,
2265,"10/20/2016,14:31:26",delivered,delivered,
2266,"3/21/2013,15:31:11",delivered,delivered,
2267,"9/8/2018,14:34:37",delivered,delivered,
2268,"11/29/2013,18:49:41",delivered,delivered,
2269,"1/29/2007,14:22:42",delivered,delivered,
2270,"1/18/2007,7:18:38",delivered,delivered,
2271,"3/5/2002,10:24:16",delivered,delivered,
2272,"1/1/2009,17:13:13",delivered,delivered,
2273,"9/23/2015,14:37:25",delivered,delivered,
2274,"6/4/2008,15:19:29",delivered,delivered,
2275,"12/7/2010,14:50:32",delivered,delivered,
2276,"4/16/2008,8:34:13",delivered,delivered,
2277,"9/20/2014,12:00:35",delivered,delivered,
2278,"2/22/2004,10:19:47",delivered,delivered,
2279,"2/2/2003,6:59:01",delivered,delivered,
2280,"9/7/2010,10:41:04",delivered,delivered,
2281,"2/26/2009,18:30:42",delivered,delivered,
2282,"1/28/2010,9:31:27",delivered,delivered,
2283,"9/4/2015,14:08:11",delivered,delivered,
2284,"1/22/2015,8:00:03",delivered,delivered,
2285,"11/29/2001,15:55:01",delivered,delivered,
2286,"12/13/2007,6:09:24",delivered,delivered,
2287,"10/12/2005,18:52:52",delivered,delivered,
2288,"6/13/2016,14:10:52",delivered,delivered,
2289,"6/28/2011,13:15:03",delivered,delivered,
2290,"8/7/2003,10:22:04",delivered,delivered,
2291,"7/7/2001,13:36:17",delivered,delivered,
2292,"7/1/2003,14:44:50",delivered,delivered,
2293,"1/23/2009,12:39:19",delivered,delivered,
2294,"12/29/2013,6:00:12",delivered,delivered,
2295,"7/4/2018,9:10:58",delivered,delivered,
2296,"12/24/2010,19:38:23",delivered,delivered,
2297,"3/1/2015,13:26:48",delivered,delivered,
2298,"12/14/2004,13:39:26",delivered,delivered,
2299,"1/1/2007,13:34:52",delivered,delivered,
2300,"6/25/2002,11:01:40",delivered,delivered,
2301,"6/8/2009,7:30:50",delivered,delivered,
2302,"6/2/2017,8:02:58",delivered,delivered,
2303,"4/19/2002,13:20:06",delivered,delivered,
2304,"12/18/2005,15:37:52",delivered,delivered,
2305,"11/26/2014,7:16:31",delivered,delivered,
2306,"3/2/2002,13:59:21",delivered,delivered,
2307,"9/15/2015,12:06:11",delivered,delivered,
2308,"7/3/2001,9:54:02",delivered,delivered,
2309,"3/23/2010,11:15:07",delivered,delivered,
2310,"11/4/2008,7:47:34",delivered,delivered,
2311,"12/4/2016,19:23:28",delivered,delivered,
2312,"10/25/2016,10:55:37",delivered,delivered,
2313,"3/5/2002,18:33:56",delivered,delivered,
2314,"11/21/2002,13:24:35",delivered,delivered,
2315,"11/9/2009,12:29:14",delivered,delivered,
2316,"1/7/2011,17:04:02",delivered,delivered,
2317,"5/5/2015,6:54:36",delivered,delivered,
2318,"7/29/2011,14:25:35",delivered,delivered,
2319,"1/4/2013,12:08:09",delivered,delivered,
2320,"6/23/2003,13:20:15",delivered,delivered,
2321,"2/18/2018,12:16:35",delivered,delivered,
2322,"4/21/2011,13:55:42",delivered,delivered,
2323,"10/12/2014,17:47:56",delivered,delivered,
2324,"5/23/2011,18:00:40",delivered,delivered,
2325,"8/8/2016,11:41:38",delivered,delivered,
2326,"3/31/2011,13:02:52",delivered,delivered,
2327,"6/18/2018,14:15:54",delivered,delivered,
2328,"10/25/2008,18:15:44",delivered,delivered,
2329,"4/12/2002,6:49:50",delivered,delivered,
2330,"5/3/2018,18:31:27",delivered,delivered,
2331,"7/24/2010,10:17:13",delivered,delivered,
2332,"7/9/2007,16:58:35",delivered,delivered,
2333,"1/28/2013,17:52:47",delivered,delivered,
2334,"3/16/2007,7:44:32",delivered,delivered,
2335,"6/27/2004,8:19:25",delivered,delivered,
2336,"1/12/2010,10:51:06",delivered,delivered,
2337,"8/23/2015,16:54:14",delivered,delivered,
2338,"5/2/2006,16:10:00",delivered,delivered,
2339,"8/27/2017,9:02:52",delivered,delivered,
2340,"10/5/2017,15:16:32",delivered,delivered,
2341,"5/5/2009,11:03:10",delivered,delivered,
2342,"4/27/2007,13:10:39",delivered,delivered,
2343,"8/24/2011,9:48:16",delivered,delivered,
2344,"7/19/2012,15:59:38",delivered,delivered,
2345,"4/2/2014,8:25:34",delivered,delivered,
2346,"6/5/2014,18:20:44",delivered,delivered,
2347,"11/29/2007,10:08:14",delivered,delivered,
2348,"12/21/2009,17:23:19",delivered,delivered,
2349,"11/6/2002,18:28:03",delivered,delivered,
2350,"7/13/2007,15:38:54",delivered,delivered,
2351,"4/2/2010,15:47:27",delivered,delivered,
2352,"4/6/2018,16:56:58",delivered,delivered,
2353,"5/11/2016,12:51:55",delivered,delivered,
2354,"7/10/2004,6:48:28",delivered,delivered,
2355,"7/25/2011,13:44:45",delivered,delivered,
2356,"12/23/2012,17:57:51",delivered,delivered,
2357,"8/19/2010,10:31:56",delivered,delivered,
2358,"8/13/2007,14:02:25",delivered,delivered,
2359,"5/23/2016,10:07:51",delivered,delivered,
2360,"5/6/2007,19:49:19",delivered,delivered,
2361,"3/22/2003,18:04:40",delivered,delivered,
2362,"1/4/2016,9:18:24",delivered,delivered,
2363,"12/6/2006,13:18:51",delivered,delivered,
2364,"7/15/2006,19:17:14",delivered,delivered,
2365,"2/23/2008,8:46:54",delivered,delivered,
2366,"5/24/2017,14:17:44",delivered,delivered,
2367,"4/4/2008,19:56:47",delivered,delivered,
2368,"11/22/2018,15:40:39",delivered,delivered,
2369,"12/19/2001,9:04:52",delivered,delivered,
2370,"1/12/2016,19:27:27",delivered,delivered,
2371,"3/14/2003,7:46:24",delivered,delivered,
2372,"8/29/2014,10:32:30",delivered,delivered,
2373,"1/7/2009,19:51:18",delivered,delivered,
2374,"10/22/2003,10:24:07",delivered,delivered,
2375,"6/19/2011,16:52:53",delivered,delivered,
2376,"9/16/2010,17:37:31",delivered,delivered,
2377,"4/14/2008,9:55:34",delivered,delivered,
2378,"4/6/2015,15:27:47",delivered,delivered,
2379,"6/3/2012,7:31:45",delivered,delivered,
2380,"2/14/2013,15:36:29",delivered,delivered,
2381,"11/2/2018,17:25:39",delivered,delivered,
2382,"5/2/2001,10:59:10",delivered,delivered,
2383,"5/29/2005,10:21:43",delivered,delivered,
2384,"5/2/2009,7:06:44",delivered,delivered,
2385,"10/20/2011,9:28:58",delivered,delivered,
2386,"9/30/2001,13:44:27",delivered,delivered,
2387,"4/28/2012,13:10:34",delivered,delivered,
2388,"4/28/2015,10:29:03",delivered,delivered,
2389,"5/23/2011,19:51:56",delivered,delivered,
2390,"8/17/2005,13:37:43",delivered,delivered,
2391,"12/3/2009,16:17:51",delivered,delivered,
2392,"3/1/2013,13:40:12",delivered,delivered,
2393,"11/4/2010,7:25:23",delivered,delivered,
2394,"6/20/2007,17:36:14",delivered,delivered,
2395,"5/9/2002,16:58:02",delivered,delivered,
2396,"2/14/2008,17:11:41",delivered,delivered,
2397,"6/19/2017,17:20:52",delivered,delivered,
2398,"4/14/2012,19:40:10",delivered,delivered,
2399,"11/28/2010,18:20:09",delivered,delivered,
2400,"2/21/2012,8:16:12",delivered,delivered,
2401,"10/24/2018,11:43:13",delivered,delivered,
2402,"1/13/2008,6:45:16",delivered,delivered,
2403,"7/29/2003,10:24:07",delivered,delivered,
2404,"11/26/2002,14:13:01",delivered,delivered,
2405,"10/26/2017,6:44:41",delivered,delivered,
2406,"3/26/2002,18:44:25",delivered,delivered,
2407,"5/21/2012,11:27:49",delivered,delivered,
2408,"2/1/2017,14:43:29",delivered,delivered,
2409,"11/20/2015,16:37:43",delivered,delivered,
2410,"10/6/2008,14:55:06",delivered,delivered,
2411,"11/14/2003,12:36:45",delivered,delivered,
2412,"12/9/2009,10:57:12",delivered,delivered,
2413,"6/22/2014,7:14:57",delivered,delivered,
2414,"5/4/2008,6:57:12",delivered,delivered,
2415,"12/15/2013,18:45:23",delivered,delivered,
2416,"5/18/2009,13:51:31",delivered,delivered,
2417,"4/25/2017,14:13:45",delivered,delivered,
2418,"5/18/2002,18:19:28",delivered,delivered,
2419,"3/21/2015,13:30:33",delivered,delivered,
2420,"8/27/2012,13:32:11",delivered,delivered,
2421,"12/23/2011,8:43:58",delivered,delivered,
2422,"1/19/2003,11:34:06",delivered,delivered,
2423,"12/10/2004,14:17:08",delivered,delivered,
2424,"10/9/2001,10:09:27",delivered,delivered,
2425,"9/26/2012,12:02:42",delivered,delivered,
2426,"9/30/2003,12:34:45",delivered,delivered,
2427,"8/8/2018,13:27:40",delivered,delivered,
2428,"7/8/2007,7:24:47",delivered,delivered,
2429,"5/7/2014,7:06:01",delivered,delivered,
2430,"11/9/2017,16:13:39",delivered,delivered,
2431,"12/20/2007,18:35:24",delivered,delivered,
2432,"10/1/2008,14:35:36",delivered,delivered,
2433,"12/19/2003,8:25:53",delivered,delivered,
2434,"2/9/2014,8:12:19",delivered,delivered,
2435,"11/21/2006,6:07:05",delivered,delivered,
2436,"11/24/2005,12:03:45",delivered,delivered,
2437,"9/13/2001,6:51:26",delivered,delivered,
2438,"11/19/2018,13:10:48",delivered,delivered,
2439,"8/27/2003,13:02:21",delivered,delivered,
2440,"6/12/2010,15:11:54",delivered,delivered,
2441,"1/15/2013,11:57:28",delivered,delivered,
2442,"1/16/2016,9:09:02",delivered,delivered,
2443,"4/19/2014,6:18:39",delivered,delivered,
2444,"11/2/2002,17:37:58",delivered,delivered,
2445,"12/22/2013,14:06:44",delivered,delivered,
2446,"1/18/2008,10:39:06",delivered,delivered,
2447,"3/9/2006,7:34:39",delivered,delivered,
2448,"9/2/2016,19:12:13",delivered,delivered,
2449,"10/9/2018,14:49:40",delivered,delivered,
2450,"7/31/2010,13:14:16",delivered,delivered,
2451,"9/6/2014,8:33:32",delivered,delivered,
2452,"8/31/2001,9:30:22",delivered,delivered,
2453,"8/5/2016,15:32:23",delivered,delivered,
2454,"7/29/2017,15:31:41",delivered,delivered,
2455,"2/24/2018,16:51:00",delivered,delivered,
2456,"5/27/2018,16:01:05",delivered,delivered,
2457,"12/29/2008,6:33:56",delivered,delivered,
2458,"3/4/2005,11:57:43",delivered,delivered,
2459,"2/18/2013,18:17:37",delivered,delivered,
2460,"10/31/2016,6:38:50",delivered,delivered,
2461,"4/20/2004,12:32:12",delivered,delivered,
2462,"11/18/2001,8:19:19",delivered,delivered,
2463,"8/25/2005,12:30:20",delivered,delivered,
2464,"5/19/2005,19:42:49",delivered,delivered,
2465,"3/26/2004,15:07:24",delivered,delivered,
2466,"10/17/2009,11:28:20",delivered,delivered,
2467,"1/29/2005,19:37:09",delivered,delivered,
2468,"9/4/2009,12:59:10",delivered,delivered,
2469,"4/18/2004,8:36:39",delivered,delivered,
2470,"10/8/2009,9:57:54",delivered,delivered,
2471,"1/4/2002,8:22:59",delivered,delivered,
2472,"5/11/2008,15:37:16",delivered,delivered,
2473,"11/13/2013,13:26:24",delivered,delivered,
2474,"10/23/2011,9:50:13",delivered,delivered,
2475,"12/10/2017,7:10:20",delivered,delivered,
2476,"5/11/2016,17:37:15",delivered,delivered,
2477,"8/1/2009,16:58:18",delivered,delivered,
2478,"4/3/2017,17:05:52",delivered,delivered,
2479,"6/7/2002,9:26:26",delivered,delivered,
2480,"10/9/2013,11:58:31",delivered,delivered,
2481,"2/27/2018,17:53:30",delivered,delivered,
2482,"3/8/2015,15:18:11",delivered,delivered,
2483,"10/31/2009,19:57:28",delivered,delivered,
2484,"3/9/2009,12:52:25",delivered,delivered,
2485,"7/28/2013,13:32:12",delivered,delivered,
2486,"1/21/2016,15:43:15",delivered,delivered,
2487,"8/4/2009,17:58:39",delivered,delivered,
2488,"12/17/2010,17:15:01",delivered,delivered,
2489,"5/11/2012,16:30:41",delivered,delivered,
2490,"1/22/2001,9:20:27",delivered,delivered,
2491,"11/16/2005,18:17:55",delivered,delivered,
2492,"1/29/2006,19:03:32",delivered,delivered,
2493,"5/23/2004,7:32:01",delivered,delivered,
2494,"5/28/2009,8:45:16",delivered,delivered,
2495,"6/26/2015,13:01:20",delivered,delivered,
2496,"10/29/2018,11:04:13",delivered,delivered,
2497,"4/29/2006,8:01:14",delivered,delivered,
2498,"8/24/2016,11:39:26",delivered,delivered,
2499,"11/30/2008,16:22:01",delivered,delivered,
2500,"6/16/2010,13:21:13",delivered,delivered,
2501,"3/21/2014,6:33:57",delivered,delivered,
2502,"7/14/2015,7:01:19",delivered,delivered,
2503,"2/3/2005,6:40:15",delivered,delivered,
2504,"9/24/2016,16:53:27",delivered,delivered,
2505,"5/28/2018,10:07:33",delivered,delivered,
2506,"4/17/2013,16:12:33",delivered,delivered,
2507,"6/10/2016,15:42:40",delivered,delivered,
2508,"6/25/2002,10:38:19",delivered,delivered,
2509,"8/11/2002,17:31:01",delivered,delivered,
2510,"9/20/2012,8:14:57",delivered,delivered,
2511,"2/13/2015,14:46:08",delivered,delivered,
2512,"1/1/2006,18:00:20",delivered,delivered,
2513,"4/18/2006,16:07:30",delivered,delivered,
2514,"9/6/2016,10:19:06",delivered,delivered,
2515,"4/27/2003,19:33:02",delivered,delivered,
2516,"5/20/2003,8:04:29",delivered,delivered,
2517,"7/6/2011,16:12:43",delivered,delivered,
2518,"2/11/2018,19:29:07",delivered,delivered,
2519,"12/2/2005,16:39:15",delivered,delivered,
2520,"5/4/2014,9:07:17",delivered,delivered,
2521,"9/21/2008,7:52:31",delivered,delivered,
2522,"8/29/2003,10:00:21",delivered,delivered,
2523,"8/26/2002,13:04:40",delivered,delivered,
2524,"2/10/2008,16:45:21",delivered,delivered,
2525,"8/19/2012,11:04:05",delivered,delivered,
2526,"1/1/2008,10:20:39",delivered,delivered,
2527,"10/28/2001,11:42:04",delivered,delivered,
2528,"11/11/2018,12:11:44",delivered,delivered,
2529,"12/29/2000,15:43:33",delivered,delivered,
2530,"6/17/2003,17:59:56",delivered,delivered,
2531,"10/14/2013,17:30:32",delivered,delivered,
2532,"6/18/2016,9:08:45",delivered,delivered,
2533,"3/11/2008,13:06:34",delivered,delivered,
2534,"5/26/2008,12:15:32",delivered,delivered,
2535,"5/31/2014,19:36:25",delivered,delivered,
2536,"10/14/2016,14:22:40",delivered,delivered,
2537,"10/14/2010,6:33:14",delivered,delivered,
2538,"7/12/2017,14:47:38",delivered,delivered,
2539,"4/11/2002,16:46:31",delivered,delivered,
2540,"6/16/2014,16:26:09",delivered,delivered,
2541,"4/10/2006,18:42:29",delivered,delivered,
2542,"9/29/2003,10:49:46",delivered,delivered,
2543,"1/6/2005,10:47:03",delivered,delivered,
2544,"10/23/2017,13:35:29",delivered,delivered,
2545,"11/21/2015,6:16:24",delivered,delivered,
2546,"9/18/2013,17:03:58",delivered,delivered,
2547,"4/7/2003,10:35:20",delivered,delivered,
2548,"10/16/2004,15:14:05",delivered,delivered,
2549,"7/25/2006,15:10:58",delivered,delivered,
2550,"5/3/2009,18:20:34",delivered,delivered,
2551,"9/18/2009,18:54:59",delivered,delivered,
2552,"6/23/2010,9:43:01",delivered,delivered,
2553,"6/19/2005,11:06:51",delivered,delivered,
2554,"11/30/2003,16:51:26",delivered,delivered,
2555,"12/20/2008,17:52:24",delivered,delivered,
2556,"9/3/2007,15:33:00",delivered,delivered,
2557,"11/10/2001,18:32:42",delivered,delivered,
2558,"9/26/2005,14:11:06",delivered,delivered,
2559,"10/7/2010,10:59:14",delivered,delivered,
2560,"11/19/2018,7:56:30",delivered,delivered,
2561,"5/1/2015,6:53:04",delivered,delivered,
2562,"1/26/2010,16:00:24",delivered,delivered,
2563,"1/27/2005,13:38:09",delivered,delivered,
2564,"6/16/2017,11:50:31",delivered,delivered,
2565,"4/28/2006,18:04:33",delivered,delivered,
2566,"5/9/2017,17:41:31",delivered,delivered,
2567,"12/8/2002,10:13:32",delivered,delivered,
2568,"8/20/2017,7:49:37",delivered,delivered,
2569,"10/23/2016,15:54:05",delivered,delivered,
2570,"2/26/2007,6:07:55",delivered,delivered,
2571,"11/13/2009,13:43:04",delivered,delivered,
2572,"6/22/2003,12:37:07",delivered,delivered,
2573,"8/2/2018,17:17:44",delivered,delivered,
2574,"6/2/2004,17:42:06",delivered,delivered,
2575,"8/30/2007,16:29:36",delivered,delivered,
2576,"2/2/2016,11:50:25",delivered,delivered,
2577,"10/27/2017,17:42:19",delivered,delivered,
2578,"1/6/2012,9:13:22",delivered,delivered,
2579,"5/25/2016,7:25:51",delivered,delivered,
2580,"4/4/2006,13:44:03",delivered,delivered,
2581,"4/17/2015,7:12:21",delivered,delivered,
2582,"4/11/2010,16:09:22",delivered,delivered,
2583,"6/30/2006,15:18:32",delivered,delivered,
2584,"7/9/2011,18:50:00",delivered,delivered,
2585,"10/5/2003,8:48:42",delivered,delivered,
2586,"12/28/2003,11:04:12",delivered,delivered,
2587,"3/17/2016,10:03:04",delivered,delivered,
2588,"12/14/2001,15:33:35",delivered,delivered,
2589,"12/24/2001,17:11:03",delivered,delivered,
2590,"10/31/2006,16:03:04",delivered,delivered,
2591,"6/27/2009,12:40:44",delivered,delivered,
2592,"3/10/2013,9:29:29",delivered,delivered,
2593,"12/12/2012,14:20:07",delivered,delivered,
2594,"2/15/2018,18:31:12",delivered,delivered,
2595,"1/3/2007,8:42:56",delivered,delivered,
2596,"8/8/2003,15:24:54",delivered,delivered,
2597,"4/27/2012,14:09:50",delivered,delivered,
2598,"7/6/2008,12:31:11",delivered,delivered,
2599,"10/29/2004,7:25:28",delivered,delivered,
2600,"12/30/2000,19:07:08",delivered,delivered,
2601,"3/8/2001,19:25:24",delivered,delivered,
2602,"7/1/2008,17:40:06",delivered,delivered,
2603,"12/20/2005,17:10:45",delivered,delivered,
2604,"4/4/2002,10:02:56",delivered,delivered,
2605,"9/18/2001,6:09:55",delivered,delivered,
2606,"3/15/2008,13:42:51",delivered,delivered,
2607,"11/23/2010,11:33:15",delivered,delivered,
2608,"11/16/2004,17:43:43",delivered,delivered,
2609,"12/18/2004,18:57:24",delivered,delivered,
2610,"3/20/2012,6:45:52",delivered,delivered,
2611,"1/17/2011,6:12:49",delivered,delivered,
2612,"10/12/2004,7:58:13",delivered,delivered,
2613,"2/4/2010,13:03:53",delivered,delivered,
2614,"6/26/2012,7:33:46",delivered,delivered,
2615,"10/4/2006,11:16:22",delivered,delivered,
2616,"10/12/2012,10:17:40",delivered,delivered,
2617,"7/5/2013,17:59:39",delivered,delivered,
2618,"12/11/2012,17:06:08",delivered,delivered,
2619,"6/8/2001,14:59:56",delivered,delivered,
2620,"4/24/2015,11:13:23",delivered,delivered,
2621,"1/19/2001,11:18:54",delivered,delivered,
2622,"11/10/2004,16:47:59",delivered,delivered,
2623,"6/12/2008,6:43:49",delivered,delivered,
2624,"3/17/2011,19:57:16",delivered,delivered,
2625,"12/30/2016,11:09:31",delivered,delivered,
2626,"2/22/2001,6:36:16",delivered,delivered,
2627,"2/11/2014,11:32:00",delivered,delivered,
2628,"11/10/2004,7:32:55",delivered,delivered,
2629,"5/30/2001,13:26:06",delivered,delivered,
2630,"12/6/2004,15:15:29",delivered,delivered,
2631,"10/28/2003,17:02:20",delivered,delivered,
2632,"2/29/2012,7:51:10",delivered,delivered,
2633,"5/15/2017,10:45:16",delivered,delivered,
2634,"12/16/2008,12:00:23",delivered,delivered,
2635,"2/1/2018,12:52:51",delivered,delivered,
2636,"2/16/2017,11:36:37",delivered,delivered,
2637,"8/13/2009,11:54:12",delivered,delivered,
2638,"6/2/2018,13:49:14",delivered,delivered,
2639,"1/21/2005,9:59:32",delivered,delivered,
2640,"1/28/2018,10:04:25",delivered,delivered,
2641,"12/31/2000,14:47:45",delivered,delivered,
2642,"4/1/2004,11:52:53",delivered,delivered,
2643,"6/24/2005,16:16:51",delivered,delivered,
2644,"1/10/2009,14:45:50",delivered,delivered,
2645,"6/3/2006,8:41:15",delivered,delivered,
2646,"9/20/2005,18:40:05",delivered,delivered,
2647,"9/16/2002,15:57:25",delivered,delivered,
2648,"7/26/2018,16:35:33",delivered,delivered,
2649,"8/4/2009,16:58:05",delivered,delivered,
2650,"6/3/2005,9:02:17",delivered,delivered,
2651,"8/31/2006,6:02:50",delivered,delivered,
2652,"10/3/2004,11:04:24",delivered,delivered,
2653,"6/10/2004,18:31:56",delivered,delivered,
2654,"5/21/2014,18:05:30",delivered,delivered,
2655,"6/13/2016,10:58:29",delivered,delivered,
2656,"1/2/2011,10:27:37",delivered,delivered,
2657,"11/28/2016,18:19:38",delivered,delivered,
2658,"5/22/2007,9:32:49",delivered,delivered,
2659,"12/27/2000,19:54:43",delivered,delivered,
2660,"6/22/2001,12:01:02",delivered,delivered,
2661,"6/29/2015,10:00:40",delivered,delivered,
2662,"2/8/2015,10:31:46",delivered,delivered,
2663,"6/19/2002,7:46:59",delivered,delivered,
2664,"8/9/2016,6:42:54",delivered,delivered,
2665,"9/23/2015,7:29:10",delivered,delivered,
2666,"4/10/2005,15:39:53",delivered,delivered,
2667,"7/31/2011,13:24:47",delivered,delivered,
2668,"5/19/2011,16:34:35",delivered,delivered,
2669,"4/14/2001,16:37:31",delivered,delivered,
2670,"10/17/2007,19:55:35",delivered,delivered,
2671,"2/4/2016,12:56:51",delivered,delivered,
2672,"3/12/2002,9:05:37",delivered,delivered,
2673,"1/26/2008,11:08:17",delivered,delivered,
2674,"2/18/2018,10:42:09",delivered,delivered,
2675,"12/16/2006,14:35:28",delivered,delivered,
2676,"4/4/2014,10:41:38",delivered,delivered,
2677,"1/17/2008,19:02:55",delivered,delivered,
2678,"11/3/2008,10:09:02",delivered,delivered,
2679,"4/23/2012,18:05:32",delivered,delivered,
2680,"4/23/2009,8:50:53",delivered,delivered,
2681,"11/4/2003,9:24:32",delivered,delivered,
2682,"1/13/2016,13:09:08",delivered,delivered,
2683,"4/2/2008,10:50:11",delivered,delivered,
2684,"12/27/2017,14:44:08",delivered,delivered,
2685,"7/2/2017,15:23:42",delivered,delivered,
2686,"2/9/2003,8:20:28",delivered,delivered,
2687,"1/5/2006,17:32:21",delivered,delivered,
2688,"12/11/2014,16:21:45",delivered,delivered,
2689,"6/14/2011,9:12:21",delivered,delivered,
2690,"5/2/2008,18:04:16",delivered,delivered,
2691,"2/11/2002,16:22:23",delivered,delivered,
2692,"9/2/2012,8:58:54",delivered,delivered,
2693,"5/9/2007,17:27:39",delivered,delivered,
2694,"9/8/2014,11:52:43",delivered,delivered,
2695,"8/13/2009,17:44:55",delivered,delivered,
2696,"12/21/2008,11:32:19",delivered,delivered,
2697,"8/1/2014,11:26:39",delivered,delivered,
2698,"3/26/2003,8:01:30",delivered,delivered,
2699,"11/30/2017,18:38:38",delivered,delivered,
2700,"12/20/2014,11:03:29",delivered,delivered,
2701,"8/27/2014,11:30:18",delivered,delivered,
2702,"2/21/2006,15:21:20",delivered,delivered,
2703,"8/28/2006,16:34:51",delivered,delivered,
2704,"4/10/2012,18:08:08",delivered,delivered,
2705,"10/28/2012,13:43:42",delivered,delivered,
2706,"8/30/2010,19:06:20",delivered,delivered,
2707,"8/1/2013,14:54:21",delivered,delivered,
2708,"10/23/2016,13:35:28",delivered,delivered,
2709,"10/28/2011,18:30:38",delivered,delivered,
2710,"9/22/2011,7:01:48",delivered,delivered,
2711,"12/17/2002,15:03:57",delivered,delivered,
2712,"12/24/2004,8:27:56",delivered,delivered,
2713,"2/5/2011,15:10:49",delivered,delivered,
2714,"12/27/2004,6:34:01",delivered,delivered,
2715,"8/9/2018,9:29:29",delivered,delivered,
2716,"6/14/2018,9:48:06",delivered,delivered,
2717,"7/31/2016,14:16:34",delivered,delivered,
2718,"1/20/2009,11:48:26",delivered,delivered,
2719,"12/3/2003,7:48:48",delivered,delivered,
2720,"12/5/2004,8:52:38",delivered,delivered,
2721,"10/1/2017,9:46:40",delivered,delivered,
2722,"10/14/2006,17:23:11",delivered,delivered,
2723,"7/25/2001,15:01:47",delivered,delivered,
2724,"6/4/2013,18:30:32",delivered,delivered,
2725,"7/27/2001,10:34:38",delivered,delivered,
2726,"1/5/2001,13:25:10",delivered,delivered,
2727,"4/8/2001,7:16:47",delivered,delivered,
2728,"12/14/2014,15:57:14",delivered,delivered,
2729,"9/14/2013,17:25:25",delivered,delivered,
2730,"6/1/2002,9:19:38",delivered,delivered,
2731,"12/17/2013,12:32:14",delivered,delivered,
2732,"1/7/2003,19:27:04",delivered,delivered,
2733,"10/2/2008,17:51:04",delivered,delivered,
2734,"3/19/2008,9:01:49",delivered,delivered,
2735,"10/2/2013,17:13:24",delivered,delivered,
2736,"5/18/2007,6:10:05",delivered,delivered,
2737,"1/31/2016,11:02:29",delivered,delivered,
2738,"7/14/2014,16:52:04",delivered,delivered,
2739,"12/18/2016,16:33:13",delivered,delivered,
2740,"2/21/2009,9:44:37",delivered,delivered,
2741,"1/2/2010,15:03:03",delivered,delivered,
2742,"4/16/2008,14:57:34",delivered,delivered,
2743,"9/9/2002,7:16:14",delivered,delivered,
2744,"11/29/2003,17:50:02",delivered,delivered,
2745,"9/24/2006,12:54:03",delivered,delivered,
2746,"4/11/2017,19:25:15",delivered,delivered,
2747,"7/1/2012,7:23:28",delivered,delivered,
2748,"12/21/2002,15:44:36",delivered,delivered,
2749,"3/10/2001,8:45:46",delivered,delivered,
2750,"10/11/2002,15:07:44",delivered,delivered,
2751,"1/5/2005,19:48:12",delivered,delivered,
2752,"1/5/2010,17:32:58",delivered,delivered,
2753,"3/5/2010,14:48:40",delivered,delivered,
2754,"6/24/2007,6:15:51",delivered,delivered,
2755,"10/17/2006,13:04:49",delivered,delivered,
2756,"1/9/2015,16:20:06",delivered,delivered,
2757,"11/15/2012,12:41:15",delivered,delivered,
2758,"8/9/2016,9:01:28",delivered,delivered,
2759,"11/11/2004,6:20:08",delivered,delivered,
2760,"7/7/2011,10:36:06",delivered,delivered,
2761,"1/26/2007,15:21:15",delivered,delivered,
2762,"3/6/2002,9:45:36",delivered,delivered,
2763,"5/10/2007,14:34:34",delivered,delivered,
